"-2","105","-82","-18","23","-15","23","98","-76","-171","-91","-151","sittingdown"
"-6","103","-83","-19","23","-16","5","104","-69","-154","-97","-158","sittingdown"
"-3","95","-63","-21","25","-18","8","104","-71","-152","-97","-161","sittingdown"
"-5","106","-101","8","90","-116","4","94","-71","-157","-98","-157","sittingdown"
"-2","108","-94","10","89","-116","15","105","-71","-164","-92","-158","sittingdown"
"-6","100","-104","9","88","-119","17","106","-67","-162","-89","-156","sittingdown"
"-4","99","-105","14","91","-113","14","103","-72","-162","-93","-159","sittingdown"
"-4","95","-122","1","85","-84","15","108","-68","-178","-95","-159","sittingdown"
"-2","93","-123","-4","85","-84","15","107","-77","-194","-97","-159","sittingdown"
"2","93","-132","6","80","-67","12","106","-78","-193","-102","-158","sittingdown"
"2","101","-145","-13","67","-48","11","107","-73","-203","-98","-161","sittingdown"
"3","109","-142","-13","59","-31","3","106","-74","-217","-76","-159","sittingdown"
"3","113","-117","-7","33","-15","5","104","-65","-209","-72","-155","sittingdown"
"-4","103","-79","-17","24","-17","6","105","-73","-163","-99","-156","sittingdown"
"-5","98","-77","-19","23","-19","7","107","-74","-156","-97","-160","sittingdown"
"-2","92","-65","-18","22","-18","8","110","-72","-157","-92","-158","sittingdown"
"-4","95","-55","-13","18","-14","3","103","-76","-151","-94","-159","sittingdown"
"-5","104","-105","10","89","-115","15","105","-70","-165","-91","-155","sittingdown"
"-6","104","-107","11","91","-113","17","106","-68","-164","-89","-154","sittingdown"
"-4","95","-110","9","92","-113","15","104","-74","-167","-92","-159","sittingdown"
"-4","76","-123","9","87","-81","14","105","-73","-169","-100","-158","sittingdown"
"1","101","-131","-2","81","-72","12","106","-78","-189","-110","-169","sittingdown"
"1","100","-146","-6","64","-51","11","106","-74","-206","-90","-156","sittingdown"
"1","106","-142","-12","51","-31","17","105","-79","-212","-83","-154","sittingdown"
"2","110","-142","-17","56","-33","16","104","-76","-215","-77","-155","sittingdown"
"1","114","-123","-7","35","-18","3","104","-69","-210","-72","-152","sittingdown"
"-4","102","-92","-15","33","-15","3","102","-71","-174","-99","-156","sittingdown"
"-2","105","-87","-12","33","-14","2","103","-73","-162","-98","-159","sittingdown"
"-2","92","-69","-14","27","-19","6","106","-75","-157","-97","-158","sittingdown"
"-5","105","-105","10","89","-118","1","101","-77","-153","-98","-160","sittingdown"
"-2","102","-106","14","90","-117","16","105","-67","-162","-91","-159","sittingdown"
"-2","103","-107","18","87","-120","15","103","-71","-167","-96","-161","sittingdown"
"-1","102","-118","4","89","-108","14","104","-72","-167","-96","-160","sittingdown"
"1","95","-124","3","91","-87","16","107","-71","-178","-96","-159","sittingdown"
"2","84","-135","4","84","-72","16","107","-80","-192","-99","-162","sittingdown"
"-3","103","-157","-23","82","-64","16","107","-80","-198","-104","-164","sittingdown"
"-5","94","-153","2","60","-38","14","107","-80","-216","-82","-158","sittingdown"
"-5","91","-158","1","57","-38","7","107","-79","-213","-78","-161","sittingdown"
"-2","106","-152","-3","49","-27","9","106","-74","-213","-72","-161","sittingdown"
"-1","108","-127","-11","35","-18","8","105","-73","-206","-68","-157","sittingdown"
"-7","98","-95","-13","23","-17","22","104","-78","-173","-95","-154","sittingdown"
"-5","103","-91","-13","26","-14","10","103","-73","-166","-103","-161","sittingdown"
"-5","97","-76","-17","21","-18","7","103","-74","-163","-101","-159","sittingdown"
"-4","102","-105","12","88","-119","9","109","-75","-148","-97","-157","sittingdown"
"-2","99","-108","15","90","-119","16","104","-75","-156","-95","-161","sittingdown"
"-6","95","-112","8","92","-113","16","106","-73","-157","-95","-159","sittingdown"
"-1","93","-132","9","87","-81","21","104","-75","-171","-106","-161","sittingdown"
"-5","84","-143","-6","78","-71","17","107","-81","-198","-105","-163","sittingdown"
"2","98","-156","-4","68","-58","16","107","-84","-204","-97","-167","sittingdown"
"-8","101","-156","-5","55","-42","16","106","-84","-211","-79","-153","sittingdown"
"-3","116","-122","-4","37","-11","8","105","-69","-202","-71","-157","sittingdown"
"0","118","-116","-4","38","-10","-1","105","-69","-189","-85","-151","sittingdown"
"-5","94","-90","-12","24","-16","10","105","-71","-176","-89","-151","sittingdown"
"-3","101","-73","-12","16","-15","12","115","-74","-157","-108","-162","sittingdown"
"-4","95","-60","-18","15","-15","4","96","-74","-141","-101","-158","sittingdown"
"-2","102","-106","14","89","-116","10","104","-72","-161","-94","-161","sittingdown"
"3","98","-105","14","93","-113","14","105","-73","-165","-95","-160","sittingdown"
"-1","89","-116","11","93","-92","12","107","-70","-165","-96","-160","sittingdown"
"0","92","-123","8","84","-74","7","106","-75","-181","-104","-166","sittingdown"
"1","98","-147","-6","74","-63","12","106","-75","-192","-100","-161","sittingdown"
"3","99","-143","7","58","-37","10","107","-79","-199","-89","-160","sittingdown"
"3","116","-133","-2","46","-18","5","106","-72","-206","-64","-154","sittingdown"
"2","114","-131","0","39","-20","6","107","-65","-195","-77","-148","sittingdown"
"-1","102","-100","-12","35","-15","9","104","-71","-187","-85","-156","sittingdown"
"-4","102","-73","-20","27","-15","11","109","-70","-157","-96","-160","sittingdown"
"-8","96","-74","-23","26","-18","3","100","-75","-147","-99","-157","sittingdown"
"-3","98","-65","-13","24","-17","-1","98","-78","-144","-101","-159","sittingdown"
"-3","93","-59","-10","20","-16","7","107","-75","-152","-95","-161","sittingdown"
"-5","93","-63","-14","21","-16","8","104","-73","-152","-96","-161","sittingdown"
"-1","109","-99","16","91","-113","4","105","-77","-154","-97","-158","sittingdown"
"-4","102","-107","13","89","-116","9","103","-68","-166","-94","-161","sittingdown"
"-1","112","-99","14","91","-115","11","103","-69","-165","-94","-157","sittingdown"
"-2","96","-112","16","90","-114","12","104","-68","-162","-92","-155","sittingdown"
"6","98","-121","9","88","-85","9","105","-73","-171","-103","-162","sittingdown"
"0","92","-133","-6","83","-76","11","105","-70","-182","-103","-162","sittingdown"
"4","95","-144","1","76","-58","10","105","-74","-195","-93","-162","sittingdown"
"-1","93","-148","-1","60","-44","12","107","-77","-204","-87","-159","sittingdown"
"3","109","-150","-2","58","-35","10","106","-77","-211","-80","-160","sittingdown"
"0","115","-115","-9","32","-13","9","104","-72","-202","-82","-155","sittingdown"
"-5","111","-112","-10","27","-14","10","106","-70","-188","-90","-154","sittingdown"
"-2","98","-86","-12","36","-14","11","107","-73","-179","-90","-154","sittingdown"
"-1","100","-62","-18","23","-16","6","95","-75","-151","-97","-158","sittingdown"
"-4","94","-64","-18","22","-17","12","106","-73","-152","-94","-156","sittingdown"
"-1","94","-61","-12","20","-15","11","108","-77","-153","-96","-156","sittingdown"
"-3","93","-61","-16","21","-16","9","104","-77","-149","-97","-159","sittingdown"
"-5","104","-103","12","91","-113","11","104","-68","-162","-93","-158","sittingdown"
"-5","97","-113","18","89","-114","15","105","-63","-159","-90","-156","sittingdown"
"-2","95","-120","11","89","-94","10","103","-71","-172","-98","-160","sittingdown"
"-3","88","-145","-6","77","-65","15","106","-69","-204","-100","-160","sittingdown"
"0","91","-145","-6","76","-60","13","107","-76","-205","-97","-164","sittingdown"
"3","103","-153","1","68","-45","15","106","-82","-210","-95","-165","sittingdown"
"1","107","-151","-10","58","-36","9","106","-71","-209","-79","-153","sittingdown"
"0","111","-123","-5","37","-18","4","104","-72","-213","-76","-157","sittingdown"
"-2","99","-102","-12","33","-19","23","102","-73","-189","-85","-155","sittingdown"
"0","96","-72","-9","28","-18","6","105","-76","-163","-97","-163","sittingdown"
"0","97","-69","-11","28","-17","3","109","-78","-153","-96","-161","sittingdown"
"-5","98","-62","-14","15","-19","7","110","-74","-154","-93","-160","sittingdown"
"-2","97","-62","-16","25","-14","0","103","-79","-151","-95","-159","sittingdown"
"-5","111","-101","12","90","-117","8","103","-69","-161","-95","-157","sittingdown"
"-3","110","-102","13","90","-115","9","102","-67","-161","-93","-156","sittingdown"
"-3","104","-104","14","90","-116","13","104","-67","-161","-91","-155","sittingdown"
"-2","102","-105","8","90","-106","10","104","-74","-168","-94","-158","sittingdown"
"-2","96","-116","5","89","-102","8","106","-74","-170","-95","-157","sittingdown"
"-2","91","-125","6","87","-80","19","106","-78","-177","-98","-157","sittingdown"
"0","94","-129","-3","81","-74","14","107","-81","-187","-104","-161","sittingdown"
"-1","93","-143","-6","73","-54","10","105","-83","-197","-97","-160","sittingdown"
"2","109","-148","-10","56","-34","3","106","-77","-203","-80","-160","sittingdown"
"2","113","-137","-13","44","-24","4","105","-79","-209","-74","-158","sittingdown"
"-3","98","-95","-14","31","-19","4","103","-74","-172","-90","-157","sittingdown"
"-1","104","-91","-13","33","-16","3","105","-78","-160","-104","-166","sittingdown"
"-3","98","-80","-8","28","-18","2","104","-76","-156","-101","-167","sittingdown"
"-3","92","-60","-10","19","-19","6","107","-79","-151","-91","-159","sittingdown"
"-2","96","-56","-10","19","-16","7","109","-79","-151","-97","-160","sittingdown"
"-9","104","-102","10","88","-123","7","105","-77","-152","-99","-160","sittingdown"
"-7","106","-105","13","89","-119","15","104","-71","-158","-93","-157","sittingdown"
"-4","99","-114","13","92","-114","19","105","-72","-164","-91","-154","sittingdown"
"-4","94","-132","8","89","-94","16","103","-92","-183","-99","-157","sittingdown"
"-7","92","-139","4","88","-94","21","108","-86","-187","-99","-159","sittingdown"
"-7","87","-148","3","86","-79","22","108","-87","-190","-97","-160","sittingdown"
"0","92","-154","-4","73","-65","20","106","-92","-212","-99","-163","sittingdown"
"-3","93","-160","8","70","-48","17","110","-83","-217","-81","-158","sittingdown"
"0","102","-152","-7","58","-39","14","107","-84","-213","-81","-157","sittingdown"
"0","113","-120","-4","32","-15","8","107","-77","-202","-76","-155","sittingdown"
"1","115","-111","-1","29","-12","1","109","-76","-186","-83","-152","sittingdown"
"-2","100","-91","-18","39","-10","9","111","-88","-176","-93","-151","sittingdown"
"-4","93","-62","-19","16","-18","9","97","-77","-146","-97","-156","sittingdown"
"-5","94","-60","-16","15","-16","8","106","-79","-149","-97","-156","sittingdown"
"0","95","-53","-11","19","-13","6","106","-83","-149","-98","-157","sittingdown"
"-3","91","-53","-13","19","-14","11","105","-77","-141","-100","-159","sittingdown"
"-3","110","-101","8","90","-112","10","106","-79","-146","-100","-159","sittingdown"
"-4","102","-108","6","90","-114","17","106","-72","-165","-90","-156","sittingdown"
"-1","98","-116","6","91","-102","14","105","-78","-173","-93","-158","sittingdown"
"-2","95","-121","5","91","-103","12","108","-78","-178","-96","-157","sittingdown"
"-4","92","-129","6","88","-92","17","107","-73","-178","-97","-156","sittingdown"
"0","101","-132","-6","83","-72","14","107","-79","-190","-98","-161","sittingdown"
"0","93","-147","-10","75","-65","14","108","-80","-199","-87","-156","sittingdown"
"3","100","-142","-2","69","-50","11","106","-78","-206","-92","-160","sittingdown"
"2","103","-140","-6","60","-34","4","106","-73","-205","-77","-158","sittingdown"
"-1","113","-125","-11","42","-20","-1","103","-76","-209","-79","-161","sittingdown"
"1","102","-89","-4","33","-16","0","105","-71","-167","-90","-155","sittingdown"
"-3","96","-88","-8","27","-19","11","110","-70","-157","-99","-156","sittingdown"
"-2","105","-72","-18","18","-15","3","98","-70","-159","-103","-161","sittingdown"
"-1","97","-59","-12","20","-13","1","104","-75","-146","-95","-157","sittingdown"
"-3","93","-64","-13","19","-15","2","104","-72","-147","-99","-160","sittingdown"
"-4","105","-99","11","89","-116","2","102","-73","-146","-101","-163","sittingdown"
"0","109","-97","10","90","-115","13","104","-71","-163","-94","-159","sittingdown"
"-2","102","-105","11","89","-115","16","106","-69","-161","-90","-156","sittingdown"
"-2","102","-105","10","90","-113","15","105","-70","-165","-93","-156","sittingdown"
"0","106","-107","5","90","-106","13","104","-74","-168","-95","-158","sittingdown"
"-1","97","-123","3","88","-94","-3","111","-66","-177","-93","-157","sittingdown"
"-3","97","-125","1","86","-91","16","107","-77","-187","-94","-160","sittingdown"
"4","100","-129","4","87","-78","16","107","-82","-194","-95","-162","sittingdown"
"-1","100","-143","-14","81","-75","16","108","-79","-198","-88","-160","sittingdown"
"-1","90","-145","-12","72","-54","12","107","-83","-207","-90","-163","sittingdown"
"-2","85","-147","-11","69","-56","7","105","-77","-209","-91","-164","sittingdown"
"-2","100","-147","-9","67","-43","9","106","-73","-206","-88","-161","sittingdown"
"0","105","-135","-8","45","-25","2","104","-74","-213","-77","-162","sittingdown"
"-1","101","-132","-16","43","-27","2","104","-73","-200","-82","-158","sittingdown"
"-3","113","-112","-14","39","-14","3","106","-65","-196","-83","-156","sittingdown"
"-2","103","-83","-19","22","-17","6","111","-69","-163","-104","-161","sittingdown"
"-4","100","-80","-19","21","-19","5","102","-72","-150","-97","-159","sittingdown"
"-3","97","-70","-17","19","-17","-9","103","-66","-147","-96","-155","sittingdown"
"-7","107","-101","12","88","-116","11","104","-71","-161","-96","-159","sittingdown"
"-7","105","-104","12","89","-116","14","104","-69","-158","-94","-157","sittingdown"
"-7","107","-105","10","90","-114","14","105","-71","-161","-94","-158","sittingdown"
"-5","105","-111","8","89","-107","16","106","-74","-167","-91","-155","sittingdown"
"-7","101","-116","6","89","-108","17","107","-73","-169","-91","-154","sittingdown"
"-2","100","-120","7","92","-95","15","106","-78","-174","-97","-160","sittingdown"
"-3","99","-133","-5","84","-72","15","107","-77","-193","-92","-158","sittingdown"
"-6","96","-140","-5","82","-77","12","107","-73","-205","-87","-156","sittingdown"
"-1","99","-146","2","76","-60","9","104","-80","-205","-91","-160","sittingdown"
"-3","91","-149","-7","69","-50","12","106","-76","-212","-89","-160","sittingdown"
"-2","103","-149","-4","56","-34","4","104","-72","-215","-81","-163","sittingdown"
"0","103","-146","-6","55","-34","2","104","-72","-214","-77","-161","sittingdown"
"-2","102","-138","-3","50","-28","2","104","-70","-213","-75","-160","sittingdown"
"-3","104","-100","-11","33","-17","3","105","-72","-187","-89","-160","sittingdown"
"-4","100","-88","-11","26","-20","11","120","-73","-159","-94","-159","sittingdown"
"-5","98","-65","-14","17","-17","5","101","-70","-151","-96","-158","sittingdown"
"-3","101","-61","-12","18","-15","1","102","-76","-147","-99","-159","sittingdown"
"-3","96","-61","-14","20","-15","0","101","-75","-145","-100","-159","sittingdown"
"-6","108","-98","11","88","-113","8","106","-72","-143","-101","-159","sittingdown"
"-8","102","-102","11","89","-114","14","104","-67","-165","-90","-156","sittingdown"
"-6","104","-110","5","90","-105","14","105","-73","-162","-95","-163","sittingdown"
"-5","103","-112","4","91","-101","21","107","-75","-171","-95","-159","sittingdown"
"-4","98","-114","3","91","-96","18","106","-73","-169","-92","-154","sittingdown"
"-4","91","-129","6","83","-72","13","106","-77","-184","-100","-159","sittingdown"
"-2","92","-131","5","80","-70","9","103","-74","-188","-101","-158","sittingdown"
"-2","102","-145","-11","80","-62","10","105","-66","-186","-93","-155","sittingdown"
"5","99","-142","4","65","-42","5","105","-71","-196","-89","-153","sittingdown"
"5","108","-143","-9","56","-30","2","105","-70","-198","-83","-155","sittingdown"
"2","113","-124","-6","37","-15","1","104","-70","-200","-77","-154","sittingdown"
"2","107","-97","-4","35","-14","-6","102","-56","-173","-89","-159","sittingdown"
"-2","100","-97","-4","32","-18","19","179","-79","-161","-92","-156","sittingdown"
"-1","104","-83","-8","30","-13","0","106","-69","-159","-98","-162","sittingdown"
"-1","99","-55","-11","17","-14","4","106","-68","-156","-90","-159","sittingdown"
"-4","92","-57","-11","16","-16","1","103","-71","-149","-95","-159","sittingdown"
"-2","96","-58","-11","21","-14","0","101","-70","-153","-98","-161","sittingdown"
"-7","105","-100","13","90","-114","-2","102","-66","-153","-97","-161","sittingdown"
"-7","107","-102","12","89","-112","14","105","-70","-159","-92","-160","sittingdown"
"-2","109","-103","13","90","-112","15","105","-70","-160","-90","-158","sittingdown"
"-5","102","-104","13","90","-111","16","105","-68","-159","-90","-156","sittingdown"
"-4","98","-111","13","90","-107","16","105","-75","-165","-93","-158","sittingdown"
"-2","94","-126","5","87","-86","21","107","-78","-179","-95","-159","sittingdown"
"0","100","-125","5","88","-82","20","108","-84","-190","-98","-160","sittingdown"
"0","89","-134","9","80","-69","17","108","-81","-189","-98","-159","sittingdown"
"-2","98","-142","-12","75","-63","17","107","-77","-198","-100","-161","sittingdown"
"-2","101","-147","-7","69","-49","10","106","-72","-196","-87","-156","sittingdown"
"-5","99","-144","-6","49","-31","5","104","-68","-199","-78","-158","sittingdown"
"-3","104","-139","-7","53","-25","2","103","-68","-202","-78","-160","sittingdown"
"-2","104","-129","-3","41","-24","1","102","-68","-197","-78","-158","sittingdown"
"-4","100","-97","-11","35","-17","4","103","-63","-170","-91","-155","sittingdown"
"-2","105","-92","-9","37","-14","-53","110","-26","-157","-99","-160","sittingdown"
"-2","102","-80","-9","28","-15","32","94","-91","-152","-99","-160","sittingdown"
"-3","94","-61","-12","18","-16","2","103","-66","-143","-96","-159","sittingdown"
"-2","94","-58","-10","18","-16","0","100","-68","-143","-98","-160","sittingdown"
"-4","104","-111","11","90","-113","-2","98","-70","-145","-101","-161","sittingdown"
"-5","104","-112","9","89","-114","18","105","-74","-167","-93","-154","sittingdown"
"-3","99","-114","9","90","-112","19","107","-70","-165","-88","-152","sittingdown"
"-2","97","-122","6","87","-87","22","106","-80","-175","-100","-156","sittingdown"
"-1","91","-124","5","86","-84","17","106","-77","-183","-100","-157","sittingdown"
"-2","94","-134","2","81","-74","19","108","-74","-184","-97","-156","sittingdown"
"-3","98","-141","-3","70","-57","11","106","-75","-193","-97","-159","sittingdown"
"2","104","-152","-6","59","-42","18","106","-74","-202","-86","-160","sittingdown"
"2","112","-139","-7","48","-25","4","104","-69","-202","-74","-160","sittingdown"
"-1","108","-136","-7","42","-22","3","102","-66","-190","-71","-158","sittingdown"
"4","105","-113","0","33","-17","1","105","-62","-189","-72","-156","sittingdown"
"-2","102","-92","-7","31","-16","5","148","-75","-165","-93","-162","sittingdown"
"-3","100","-88","-9","30","-18","4","102","-69","-155","-96","-160","sittingdown"
"-2","99","-74","-14","27","-18","5","103","-67","-150","-95","-159","sittingdown"
"-2","97","-68","-8","22","-16","2","99","-70","-149","-99","-160","sittingdown"
"-1","99","-65","-6","23","-15","2","100","-70","-152","-98","-158","sittingdown"
"-4","107","-104","11","89","-117","3","102","-69","-154","-98","-158","sittingdown"
"-3","104","-107","10","90","-112","18","105","-70","-161","-93","-156","sittingdown"
"2","96","-115","9","90","-86","18","103","-73","-167","-98","-156","sittingdown"
"-1","91","-121","7","88","-87","15","106","-73","-176","-101","-155","sittingdown"
"1","94","-126","2","83","-73","14","105","-74","-181","-103","-161","sittingdown"
"0","91","-143","-3","80","-66","11","107","-70","-189","-95","-158","sittingdown"
"2","92","-148","-11","67","-46","9","105","-68","-199","-90","-156","sittingdown"
"4","114","-150","-11","57","-24","6","105","-71","-213","-72","-154","sittingdown"
"5","114","-120","-4","40","-15","5","105","-63","-204","-73","-151","sittingdown"
"2","105","-92","-8","34","-13","6","109","-65","-169","-100","-160","sittingdown"
"0","101","-90","-10","29","-17","4","103","-66","-157","-93","-158","sittingdown"
"-2","101","-75","-15","18","-15","7","103","-65","-152","-94","-158","sittingdown"
"0","99","-64","-10","19","-13","1","101","-70","-148","-98","-158","sittingdown"
"-2","97","-65","-11","18","-14","5","102","-67","-148","-98","-157","sittingdown"
"1","115","-96","11","91","-110","8","104","-63","-149","-96","-157","sittingdown"
"-7","105","-105","9","90","-115","19","105","-67","-159","-91","-158","sittingdown"
"-7","107","-103","9","89","-115","18","105","-71","-161","-94","-160","sittingdown"
"-5","105","-105","11","89","-115","18","105","-71","-161","-92","-158","sittingdown"
"-5","101","-111","7","89","-107","20","106","-72","-166","-92","-159","sittingdown"
"-1","107","-109","8","89","-104","17","105","-76","-172","-93","-161","sittingdown"
"-2","99","-115","4","91","-99","18","106","-75","-171","-92","-159","sittingdown"
"-2","96","-135","0","83","-82","18","106","-73","-177","-97","-162","sittingdown"
"1","102","-131","-3","85","-78","16","106","-78","-191","-92","-162","sittingdown"
"2","98","-137","2","81","-69","15","107","-77","-198","-87","-160","sittingdown"
"0","92","-143","-4","74","-59","12","109","-75","-192","-89","-158","sittingdown"
"1","94","-147","-8","70","-50","10","107","-79","-205","-92","-161","sittingdown"
"-2","98","-142","-8","58","-35","6","105","-72","-203","-79","-157","sittingdown"
"0","102","-139","-4","55","-31","7","105","-72","-203","-82","-158","sittingdown"
"-2","105","-127","-10","47","-25","7","105","-72","-202","-84","-160","sittingdown"
"-4","104","-93","-12","37","-11","6","112","-73","-166","-85","-148","sittingdown"
"-2","103","-91","1","32","-15","-6","116","-71","-155","-97","-154","sittingdown"
"-2","107","-77","-15","23","-11","15","110","-70","-150","-102","-156","sittingdown"
"-4","97","-64","-14","18","-16","8","107","-72","-138","-100","-156","sittingdown"
"-4","97","-65","-14","18","-14","4","102","-76","-139","-101","-158","sittingdown"
"-3","105","-100","11","91","-114","-2","97","-84","-145","-109","-163","sittingdown"
"-3","102","-103","10","89","-112","18","106","-68","-156","-92","-155","sittingdown"
"4","107","-99","11","90","-110","19","106","-67","-159","-91","-154","sittingdown"
"-3","103","-107","10","89","-104","16","104","-73","-164","-95","-157","sittingdown"
"-1","101","-113","6","90","-97","19","107","-74","-170","-93","-156","sittingdown"
"-3","99","-122","1","85","-78","17","107","-79","-180","-98","-159","sittingdown"
"-2","100","-123","1","83","-78","17","106","-80","-190","-94","-157","sittingdown"
"-3","97","-133","-5","80","-65","18","107","-77","-193","-89","-154","sittingdown"
"1","104","-131","-7","74","-55","16","106","-79","-185","-94","-157","sittingdown"
"-2","105","-133","-6","64","-38","10","106","-72","-191","-84","-154","sittingdown"
"-3","101","-137","-8","62","-39","7","106","-68","-188","-82","-154","sittingdown"
"1","111","-129","-7","56","-29","4","104","-73","-190","-86","-157","sittingdown"
"0","114","-98","-10","41","-8","4","108","-65","-179","-85","-151","sittingdown"
"0","106","-82","-17","26","-16","10","115","-67","-155","-95","-154","sittingdown"
"2","101","-61","-9","19","-13","1","104","-70","-144","-98","-158","sittingdown"
"-1","95","-62","-11","17","-16","4","103","-71","-138","-98","-159","sittingdown"
"0","96","-57","-12","18","-13","-1","102","-70","-141","-99","-162","sittingdown"
"-1","94","-60","-14","18","-15","5","101","-70","-143","-101","-159","sittingdown"
"-4","108","-98","10","90","-115","3","105","-72","-144","-101","-161","sittingdown"
"-5","105","-101","11","90","-114","17","105","-70","-157","-93","-162","sittingdown"
"-6","104","-101","10","89","-116","19","106","-68","-153","-90","-159","sittingdown"
"-3","106","-101","12","91","-110","18","105","-69","-155","-92","-161","sittingdown"
"-6","97","-112","6","90","-107","15","106","-73","-160","-96","-162","sittingdown"
"-2","102","-103","6","93","-99","10","105","-71","-167","-97","-160","sittingdown"
"-4","97","-118","7","87","-94","19","105","-68","-164","-95","-160","sittingdown"
"3","97","-128","-3","84","-71","16","106","-78","-178","-96","-163","sittingdown"
"-1","94","-137","4","79","-66","17","108","-75","-188","-92","-159","sittingdown"
"4","101","-144","-4","72","-54","11","105","-76","-198","-91","-163","sittingdown"
"2","96","-148","-9","64","-42","13","105","-68","-198","-80","-161","sittingdown"
"0","99","-140","-5","54","-29","2","103","-70","-204","-78","-161","sittingdown"
"-1","96","-139","-8","51","-32","4","104","-70","-204","-83","-161","sittingdown"
"0","112","-125","-5","41","-19","6","104","-62","-200","-83","-159","sittingdown"
"-1","105","-98","-13","29","-17","3","98","-68","-175","-95","-159","sittingdown"
"-2","106","-96","-13","28","-18","4","106","-67","-163","-92","-157","sittingdown"
"-4","102","-85","-13","22","-16","1","99","-66","-152","-91","-157","sittingdown"
